,Nameplayerid,Seasonplayerid,playeridplayerid,weightwRCplayerid,weightHRplayerid,weightPAplayerid,weightABplayerid,weightRplayerid,weightHplayerid,weight2Bplayerid,RBIsPredicted,linearSvrRBI,svrRBI,BayesRidgeRBI,HuberRegressorRBI,RidgeRBI,ARDRegressionRBI,Nameplayerid,Seasonplayerid,playeridplayerid,weightBABIP,weightOBPplayerid,weightwOBAplayerid,weightOPSplayerid,weightwRC+playerid,weightwRAAplayerid,weight1B,AVGPredicted,linearSvrAVG,svrAVG,BayesRidgeAVG,HuberRegressorAVG,RidgeAVG,ARDRegressionAVG,Nameplayerid,Seasonplayerid,playeridplayerid,weightRBIplayerid,weightISOplayerid,weightwRCplayerid,weightSLGplayerid,weightRplayerid,weightHRFB,weightOPSplayerid,HRsPredicted,linearSvrHR,SvrHR,BayesRidgeHR,HuberRegressorHR,RidgeHR,ARDRegressionHR,Nameplayerid,Seasonplayerid,playeridplayerid,weightwOBAplayerid,weightwRC+playerid,weightSLGplayerid,weightwRAAplayerid,weightOBPplayerid,weightISOplayerid,weightHRplayerid,opsPredicted,linearSvrOPS,svrOPS,BayesRidgeOPS,HuberRegressorOPS,RidgeOPS,ARDRegressionOPS,Name,Season,playerid,weightWRC,weightPAplayerid,weightHplayerid,weightABplayerid,weightRBIplayerid,weightG,weight2Bplayerid,runsPredicted,linearSVRRuns,svrRuns,BayesRidgeRuns,HuberRegressorRuns,RidgeRuns,ARDRegressionRuns,runs,hr,rbi,avg,ops
171,Josh Donaldson,2017,5038,2.643601839,2.627515467,1.646237487,1.367201361,2.783120373,1.471707053,1.448839029,102.6895418,103.8835129,87.63583873,102.7134735,103.2122944,102.9271112,102.7823077,Josh Donaldson,2017,5038,0.025784914,1.884850376,2.092122632,2.128509162,2.108892941,2.978421759,0.774509904,0.287262127,0.302804392,0.254,0.287095188,0.287103622,0.287104942,0.290537258,Josh Donaldson,2017,5038,2.215886904,1.975363143,2.643601839,1.984155158,2.783120373,1.425287375,2.128509162,34.88009402,34.00236565,34.26538627,34.87661212,34.27322413,34.87292248,34.87683868,Josh Donaldson,2017,5038,2.092122632,2.108892941,1.984155158,2.978421759,1.884850376,1.975363143,2.627515467,0.933286367,0.93139703,0.867363542,0.933286315,0.9333,0.9331893,0.933655241,Josh Donaldson,2017,5038,2.643601839,1.646237487,1.471707053,1.367201361,2.215886904,1.253218496,1.448839029,106.1390316,103.2407007,92.71410689,106.1018218,105.3067083,105.92986,106.0386112,65,33,78,0.27,0.944
172,Anthony Gose,2017,5097,-0.325940919,-0.596902706,-0.175673445,-0.184290574,-0.010788793,-0.243016438,-0.300420244,35.75865945,37.03854401,37.5848516,35.86399933,35.63733117,36.64462097,35.85585517,Anthony Gose,2017,5097,0.545428295,-0.097871066,-0.436253632,-0.544612916,-0.42729958,-0.377297903,-0.111407049,0.256470654,0.254723656,0.254,0.256635691,0.256892676,0.256624259,0.257299732,Anthony Gose,2017,5097,-0.734312792,-0.698584468,-0.325940919,-0.70571849,-0.010788793,-0.459672788,-0.544612916,7.030853205,7.069747689,7.56239062,7.033174287,7.040795905,7.035230708,7.046637762,Anthony Gose,2017,5097,-0.436253632,-0.42729958,-0.70571849,-0.377297903,-0.097871066,-0.698584468,-0.596902706,0.680379264,0.680769176,0.733056801,0.680379371,0.680357116,0.680679789,0.680248747,Anthony Gose,2017,5097,-0.325940919,-0.175673445,-0.243016438,-0.184290574,-0.734312792,-0.049129857,-0.300420244,48.54691586,47.3133169,45.65512969,48.48547982,48.3884058,48.28737274,48.50856769,#N/A,#N/A,#N/A,#N/A,#N/A
173,Jefry Marte,2017,5107,-0.598117242,0.233984076,-1.076070002,-1.060971913,-0.602413865,-0.95221424,-0.710328303,41.47839937,40.977052,40.19706373,41.44654652,41.44764266,41.21333467,41.45897615,Jefry Marte,2017,5107,-0.925420578,-0.334019875,0.443098808,0.614109298,0.512663531,0.026905889,-1.135864773,0.240683744,0.241313047,0.254,0.240405767,0.241097927,0.240424851,0.238772017,Jefry Marte,2017,5107,-0.250717607,1.396808821,-0.598117242,1.03927721,-0.602413865,1.279524742,0.614109298,16.69573291,16.42009036,14.70219087,16.70404534,16.50381958,16.71149298,16.75270846,Jefry Marte,2017,5107,0.443098808,0.512663531,1.03927721,0.026905889,-0.334019875,1.396808821,0.233984076,0.790931931,0.790479228,0.781933593,0.790931768,0.791,0.790496187,0.791134311,Jefry Marte,2017,5107,-0.598117242,-1.076070002,-0.95221424,-1.060971913,-0.250717607,-1.069585801,-0.710328303,33.58519452,32.57394429,32.08843811,33.48660535,33.42972402,33.2117401,33.51113054,#N/A,#N/A,#N/A,#N/A,#N/A
174,Alexei Ramirez,2017,5133,-0.327364181,-0.503309075,0.691349783,0.866345322,-0.218358193,0.549639011,0.610327444,53.36938158,51.47453815,51.11418255,53.35289922,52.68294603,53.2097682,53.30764993,Alexei Ramirez,2017,5133,-0.914549659,-1.125863175,-1.211305191,-1.077833608,-1.186293515,-1.564487163,0.777843891,0.243007793,0.236111904,0.254,0.242719893,0.243122051,0.242740468,0.239426511,Alexei Ramirez,2017,5133,0.178257091,-0.959786651,-0.327364181,-0.916502767,-0.218358193,-0.893663617,-1.077833608,9.374723988,9.000371239,8.100574364,9.371447039,9.236424462,9.368717672,9.390218026,Alexei Ramirez,2017,5133,-1.211305191,-1.186293515,-0.916502767,-1.564487163,-1.125863175,-0.959786651,-0.503309075,0.629895283,0.630569817,0.689975814,0.629895098,0.6299,0.629361902,0.629722013,Alexei Ramirez,2017,5133,-0.327364181,0.691349783,0.549639011,0.866345322,0.178257091,1.007995755,0.610327444,52.39407281,53.13134862,55.06042449,52.41957662,52.42754417,52.53602005,52.5408301,#N/A,#N/A,#N/A,#N/A,#N/A
175,Alex Gordon,2017,5209,0.151941913,0.340838156,0.292234024,0.182107838,0.228315251,-0.076715291,-0.249146931,54.78428781,54.49451732,54.50511162,54.77223645,54.6129272,54.69891872,54.79841546,Alex Gordon,2017,5209,0.023067184,0.389462851,0.08531713,0.045548846,0.00692748,-0.143726418,-0.105662722,0.258660627,0.259904124,0.254,0.258710127,0.259056193,0.258707299,0.256738724,Alex Gordon,2017,5209,-0.179221824,0.140203573,0.151941913,-0.13741862,0.228315251,0.456297139,0.045548846,14.50313572,14.39949961,15.47296412,14.49932354,14.406201,14.49562432,14.46416072,Alex Gordon,2017,5209,0.08531713,0.00692748,-0.13741862,-0.143726418,0.389462851,0.140203573,0.340838156,0.73620687,0.736008471,0.767151257,0.73620693,0.7362,0.73636826,0.73619219,Alex Gordon,2017,5209,0.151941913,0.292234024,-0.076715291,0.182107838,-0.179221824,0.142904418,-0.249146931,60.21910291,57.96429875,54.09967541,60.17189545,59.81849567,59.98451117,60.08470363,52,9,45,0.208,0.608
176,Justin Upton,2017,5222,1.004448173,1.76199742,1.145067698,1.136706107,1.226025094,0.796455204,0.757066971,85.60006179,85.16525078,88.45659683,85.64380275,85.28463623,85.94731353,85.6348695,Justin Upton,2017,5222,0.107316814,-0.020700585,0.461929423,0.564439518,0.473152902,0.447845922,0.34775954,0.268291972,0.271484447,0.254,0.268160059,0.26847381,0.268169217,0.268851477,Justin Upton,2017,5222,1.445321244,1.127799487,1.004448173,0.794254512,1.226025094,1.002907016,0.564439518,26.5592212,25.76225547,29.13788005,26.56098403,26.07301323,26.5621444,26.58225473,Justin Upton,2017,5222,0.461929423,0.473152902,0.794254512,0.447845922,-0.020700585,1.127799487,1.76199742,0.785326079,0.784394262,0.785528022,0.785326077,0.7853,0.785323828,0.785410923,Justin Upton,2017,5222,1.004448173,1.145067698,0.796455204,1.136706107,1.445321244,1.11698364,0.757066971,78.01394935,75.31309952,77.28493821,77.8311242,77.51017678,77.28795018,77.88375027,100,35,109,0.273,0.901
177,Cameron Maybin,2017,5223,0.001930082,-0.781129683,-0.138082966,-0.133192274,0.353550796,0.151473265,-0.59503296,32.87453605,34.66812257,37.65647983,32.99467191,32.92156653,33.89007518,33.01427391,Cameron Maybin,2017,5223,1.447157694,1.001859647,0.33011512,0.210410241,0.323012512,0.086838725,0.591140607,0.288571651,0.293254002,0.254,0.28854521,0.288857153,0.288547361,0.286623007,Cameron Maybin,2017,5223,-0.210997728,-0.937676295,0.001930082,-0.223983525,0.353550796,-0.557415723,0.210410241,5.345242082,5.673292967,6.026780097,5.393864526,5.410240862,5.436986477,5.421322393,Cameron Maybin,2017,5223,0.33011512,0.323012512,-0.223983525,0.086838725,1.001859647,-0.937676295,-0.781129683,0.751777683,0.752205813,0.767097687,0.75177765,0.7518,0.751665828,0.751803067,Cameron Maybin,2017,5223,0.001930082,-0.138082966,0.151473265,-0.133192274,-0.210997728,-0.381599778,-0.59503296,50.83350847,51.45629507,50.30936646,50.96989992,50.65191491,51.3747318,50.79498942,63,10,35,0.228,0.683
178,Jon Jay,2017,5227,-0.627387843,-1.176489779,-0.685404577,-0.665940739,-0.43125862,-0.456253399,-0.217702747,26.63291676,26.3275164,29.06696223,26.57399937,26.63822296,26.18270232,26.60808257,Jon Jay,2017,5227,0.860128018,0.304012135,-0.474221133,-0.540977271,-0.463249004,-0.434929489,-0.182344428,0.262768545,0.262028857,0.254,0.262565122,0.26318354,0.262578716,0.261130386,Jon Jay,2017,5227,-1.076891099,-1.335662708,-0.627387843,-0.907699556,-0.43125862,-1.281259712,-0.540977271,-0.132373943,0.200219432,1.951806378,-0.11386772,0.051062152,-0.097392281,-0.113327261,Jon Jay,2017,5227,-0.474221133,-0.463249004,-0.907699556,-0.434929489,0.304012135,-1.335662708,-1.176489779,0.680673891,0.681413489,0.72752646,0.68067379,0.6807,0.680393473,0.68057783,Jon Jay,2017,5227,-0.627387843,-0.685404577,-0.456253399,-0.665940739,-1.076891099,-0.943568559,-0.217702747,37.92350612,37.87112569,37.73021354,37.98429049,37.76678212,38.15744029,37.91398597,65,2,34,0.296,0.749
179,Justin Turner,2017,5235,0.978836397,0.949906412,0.569144958,0.532924514,0.670814177,0.68934629,0.998139052,74.58502716,73.66353521,76.07425384,74.55096294,74.69208306,74.29175731,74.54337224,Justin Turner,2017,5235,0.311146562,0.942044146,1.182872954,1.218601079,1.259414419,1.073262686,0.374431437,0.280468149,0.288784237,0.254,0.28029293,0.280556292,0.280304655,0.27974257,Justin Turner,2017,5235,1.032234498,0.958286755,0.978836397,1.206538213,0.670814177,0.472861075,1.218601079,20.94238029,20.49064522,21.85213982,20.94326283,20.66305731,20.94398096,20.92958607,Justin Turner,2017,5235,1.182872954,1.259414419,1.206538213,1.073262686,0.942044146,0.958286755,0.949906412,0.847171013,0.846432401,0.804122003,0.847170929,0.8472,0.846944342,0.847407116,Justin Turner,2017,5235,0.978836397,0.569144958,0.68934629,0.532924514,1.032234498,0.677626229,0.998139052,69.82908885,69.58257296,68.99327384,69.83507735,69.57146654,69.8617575,69.94259388,72,21,71,0.322,0.945
180,Brett Lawrie,2017,5247,-0.224917077,0.041646732,-0.067230169,0.005249844,-0.397862475,-0.0813722,0.212034441,52.31781623,51.82351294,50.08863276,52.3713236,52.05585363,52.72651088,52.31334352,Brett Lawrie,2017,5247,0.433444411,-0.453650878,-0.218662792,-0.148903056,-0.178772476,-0.418712369,-0.152338543,0.260316794,0.259066005,0.254,0.260146383,0.260691204,0.26015826,0.259886363,Brett Lawrie,2017,5247,-0.274549535,0.140203573,-0.224917077,0.02690798,-0.397862475,0.111767277,-0.148903056,12.67446549,12.41184943,12.62935499,12.65457111,12.56530612,12.63723917,12.66132928,Brett Lawrie,2017,5247,-0.218662792,-0.178772476,0.02690798,-0.418712369,-0.453650878,0.140203573,0.041646732,0.717792058,0.7178033,0.756579576,0.717792002,0.7178,0.717636257,0.717783729,Brett Lawrie,2017,5247,-0.224917077,-0.067230169,-0.0813722,0.005249844,-0.274549535,-0.385005649,0.212034441,50.69750185,48.43853458,48.00646331,50.53539785,50.30121347,50.05687039,50.51899039,#N/A,#N/A,#N/A,#N/A,#N/A
181,Robbie Grossman,2017,5254,0.031200684,-0.353713363,-0.329190512,-0.46371377,-0.230881748,-0.363115213,-0.343479485,39.65076325,41.46036092,41.17629741,39.7894752,39.86962479,40.79257898,39.75727075,Robbie Grossman,2017,5254,1.278658435,1.412023082,0.736318379,0.514769739,0.710216676,0.423167695,-0.269028096,0.28006128,0.286170048,0.254,0.280308874,0.280550165,0.280292123,0.278622178,Robbie Grossman,2017,5254,-0.528756763,-0.167498885,0.031200684,-0.002436056,-0.230881748,-0.045590111,0.514769739,8.677292047,8.961960432,9.229780347,8.687461208,8.787802342,8.696127867,8.603918861,Robbie Grossman,2017,5254,0.736318379,0.710216676,-0.002436056,0.423167695,1.412023082,-0.167498885,-0.353713363,0.781294674,0.781287397,0.780144365,0.781294825,0.7813,0.781713328,0.781350668,Robbie Grossman,2017,5254,0.031200684,-0.329190512,-0.363115213,-0.46371377,-0.528756763,-0.65406949,-0.343479485,51.64601435,50.42028236,46.63235854,51.69704834,51.28871751,51.80263622,51.56359329,62,9,45,0.246,0.741
182,Sandy Leon,2017,5273,-0.378587733,-0.620848563,-1.082570259,-1.104461584,-0.685904229,-0.649515135,-0.395886459,32.66874323,32.70347344,32.13018601,32.64982527,32.9524135,32.51592781,32.6535312,Sandy Leon,2017,5273,2.471741896,1.346510867,1.169422515,1.195351395,0.94728045,0.464063042,-0.602426818,0.303685432,0.312197984,0.254,0.303458252,0.304444329,0.303475446,0.3002746,Sandy Leon,2017,5273,-0.608196522,0.254440414,-0.378587733,0.965917121,-0.685904229,0.136613181,1.195351395,6.324151622,6.724181888,7.464571233,6.359743128,6.4557821,6.391615283,6.367408229,Sandy Leon,2017,5273,1.169422515,0.94728045,0.965917121,0.464063042,1.346510867,0.254440414,-0.620848563,0.844905665,0.844863382,0.789071359,0.844905526,0.845,0.844456461,0.845187839,Sandy Leon,2017,5273,-0.378587733,-1.082570259,-0.649515135,-1.104461584,-0.608196522,-1.410172942,-0.395886459,36.11886952,36.41012668,35.56690765,36.20013374,35.93483893,36.44379973,36.11159825,32,7,39,0.225,0.644
183,Francisco Cervelli,2017,5275,-0.052952295,-1.069635699,-0.139383018,-0.296278539,-0.260103375,-0.134926657,-0.61599575,32.19658061,32.27092344,34.75538497,32.15891066,32.34014259,31.91685235,32.20461836,Francisco Cervelli,2017,5275,1.004167707,1.514563941,0.17139994,-0.119312549,0.145214682,-0.020335287,0.337757578,0.276427138,0.280547396,0.254,0.276671356,0.276770474,0.276654727,0.273674783,Francisco Cervelli,2017,5275,-0.568476642,-1.488592672,-0.052952295,-0.945846803,-0.260103375,-1.319356764,-0.119312549,1.403121119,1.886823609,2.660490754,1.427137174,1.651412937,1.44797044,1.315133322,Francisco Cervelli,2017,5275,0.17139994,0.145214682,-0.945846803,-0.020335287,1.514563941,-1.488592672,-1.069635699,0.720607035,0.721237691,0.75965785,0.720607159,0.7206,0.720943502,0.720518508,Francisco Cervelli,2017,5275,-0.052952295,-0.139383018,-0.134926657,-0.296278539,-0.568476642,-0.330511707,-0.61599575,49.4220218,51.0553077,48.32553957,49.76500798,49.32260552,50.73703162,49.54753196,31,5,31,0.249,0.712
184,Aaron Hicks,2017,5297,-0.813987925,-0.492623667,-0.607401497,-0.608679339,-0.694253265,-0.75196714,-0.930437595,33.93154458,33.14852931,31.85666612,33.88861812,33.63883587,33.58687221,33.91252302,Aaron Hicks,2017,5297,-0.998799288,-0.630249023,-0.893874831,-0.886552118,-0.968985055,-0.881957932,-0.602426818,0.226954345,0.221210159,0.254,0.226990989,0.22742615,0.226988693,0.225792183,Aaron Hicks,2017,5297,-0.794879955,-0.61339107,-0.813987925,-0.906232355,-0.694253265,-0.451406535,-0.886552118,6.58653124,6.545255168,6.625540556,6.58422215,6.605554493,6.582010385,6.565993678,Aaron Hicks,2017,5297,-0.893874831,-0.968985055,-0.906232355,-0.881957932,-0.630249023,-0.61339107,-0.492623667,0.648009231,0.648411317,0.706810708,0.648009245,0.648,0.648043889,0.647842401,Aaron Hicks,2017,5297,-0.813987925,-0.607401497,-0.75196714,-0.608679339,-0.794879955,-0.327105835,-0.930437595,36.21214198,35.71736315,34.43542765,36.19594097,36.20799574,36.14356676,36.21340374,54,15,52,0.266,0.847
185,Alex Presley,2017,5305,-1.146941014,-0.727702643,-1.160573339,-1.089965027,-1.270336773,-1.022067879,-1.548839889,24.80383562,24.94661719,24.59151539,24.87728594,24.54420329,25.38116477,24.84931422,Alex Presley,2017,5305,-0.789534079,-1.160043461,-1.036449484,-1.09791288,-0.830697854,-0.706389979,-0.702446434,0.222500153,0.215288378,0.254,0.222636852,0.22283456,0.222626099,0.225272799,Alex Presley,2017,5305,-1.243714592,-0.943203884,-1.146941014,-0.941445197,-1.270336773,-0.525944246,-1.09791288,2.955543384,3.040941792,4.181914496,2.936052753,3.064093474,2.919472392,2.956075068,Alex Presley,2017,5305,-1.036449484,-0.830697854,-0.941445197,-0.706389979,-1.160043461,-0.943203884,-0.727702643,0.627051522,0.627687806,0.700556879,0.627051624,0.627,0.627362424,0.626817111,Alex Presley,2017,5305,-1.146941014,-1.160573339,-1.022067879,-1.089965027,-1.243714592,-1.035527087,-1.548839889,27.90881201,26.71459686,25.77308798,27.7833233,27.86046323,27.42184951,27.74517871,30,3,20,0.314,0.77
186,Brandon Crawford,2017,5343,0.722718636,0.180557036,0.968260717,0.932304656,0.52888056,0.847681206,0.830436735,65.37700543,64.95525073,65.6339887,65.40636927,65.24634592,65.60860569,65.3803033,Brandon Crawford,2017,5343,0.300275642,0.346737493,0.21982152,0.393237301,0.25189338,0.097415108,0.674490287,0.276558407,0.28010112,0.254,0.275910181,0.276618971,0.275954626,0.273100021,Brandon Crawford,2017,5343,1.27849775,0.298661126,0.722718636,0.371700399,0.52888056,-0.209573074,0.393237301,18.99202035,18.4121178,17.79208945,18.99935577,18.69696909,19.00540156,18.95732787,Brandon Crawford,2017,5343,0.21982152,0.25189338,0.371700399,0.097415108,0.346737493,0.298661126,0.180557036,0.769320139,0.769130785,0.7744302,0.7693198,0.7694,0.768394564,0.769463993,Brandon Crawford,2017,5343,0.722718636,0.968260717,0.847681206,0.932304656,1.27849775,1.082924926,0.830436735,66.52896093,68.74464819,71.58215269,66.81409278,66.46012754,67.67082328,66.81241756,58,14,77,0.253,0.709
187,Yangervis Solarte,2017,5352,0.349518471,0.148500812,0.266883024,0.314026505,0.211617178,0.430887824,0.694178602,58.63827231,58.32494191,57.92029458,58.67190165,58.58146603,58.89948878,58.63700358,Yangervis Solarte,2017,5352,-0.169891644,0.355282565,0.483450125,0.505258505,0.520565657,0.287789996,0.361095489,0.265498526,0.269038057,0.254,0.265444265,0.26564994,0.265448147,0.264299116,Yangervis Solarte,2017,5352,0.635035704,0.241542706,0.349518471,0.518420577,0.211617178,-0.174788809,0.505258505,14.90863731,14.56969451,14.48358266,14.92002452,14.72066917,14.93007076,14.92054572,Yangervis Solarte,2017,5352,0.483450125,0.520565657,0.518420577,0.287789996,0.355282565,0.241542706,0.148500812,0.779678502,0.779508392,0.778715601,0.779678441,0.7797,0.779500468,0.779785481,Yangervis Solarte,2017,5352,0.349518471,0.266883024,0.430887824,0.314026505,0.635035704,0.159933775,0.694178602,57.44032081,57.80105765,56.8128164,57.49471933,57.23018795,57.67971602,57.51965075,49,18,64,0.255,0.731
188,Freddie Freeman,2017,5361,2.06184864,1.580345484,1.178869033,0.975069498,1.530764921,1.231876224,1.826169242,90.92005138,91.19895684,91.20937889,90.93423231,91.45719386,91.03593705,90.92478403,Freddie Freeman,2017,5361,1.422698124,1.933272448,1.863465168,1.964704571,1.769101532,2.410822553,0.631148453,0.306420107,0.321455295,0.254,0.305947544,0.306506755,0.305979175,0.30725402,Freddie Freeman,2017,5361,1.266581787,1.525785899,2.06184864,1.740599662,1.530764921,1.092352269,1.964704571,27.68531069,27.16735079,30.63610944,27.65412814,27.34092511,27.62647695,27.60362489,Freddie Freeman,2017,5361,1.863465168,1.769101532,1.740599662,2.410822553,1.933272448,1.525785899,1.580345484,0.91832056,0.916933907,0.859797244,0.918320331,0.9184,0.917708573,0.918721959,Freddie Freeman,2017,5361,2.06184864,1.178869033,1.231876224,0.975069498,1.266581787,0.919443098,1.826169242,93.651693,91.54821864,88.64858778,93.62108493,93.00955305,93.48202325,93.67356593,84,28,71,0.307,0.989
189,Juan Lagares,2017,5384,-0.216176164,-0.500734034,0.034934871,0.104915736,-0.148547892,0.134193216,-0.048866769,43.93546452,43.43878806,42.9358317,43.947262,43.68728494,44.02920174,43.9380223,Juan Lagares,2017,5384,0.382364496,-0.285862641,-0.379761788,-0.360729053,-0.237648561,-0.413257605,0.328679264,0.262345102,0.261218581,0.254,0.262112518,0.262518497,0.262127989,0.261775778,Juan Lagares,2017,5384,-0.150430564,-0.582505098,-0.216176164,-0.353590062,-0.148547892,-0.658440015,-0.360729053,8.543230237,8.390530985,8.038154745,8.547394871,8.480766347,8.55128464,8.568675947,Juan Lagares,2017,5384,-0.379761788,-0.237648561,-0.353590062,-0.413257605,-0.285862641,-0.582505098,-0.500734034,0.697744209,0.69813418,0.742410502,0.697744097,0.697757116,0.697447286,0.697692364,Juan Lagares,2017,5384,-0.216176164,0.034934871,0.134193216,0.104915736,-0.150430564,0.206310499,-0.048866769,48.90820639,49.38343465,48.85024819,48.95076622,48.87365555,49.09638986,48.98177041,37,3,15,0.25,0.661
190,Jake Smolinski,2017,5408,-0.927411505,-0.620848563,-0.848561019,-0.829027003,-1.019865683,-0.859076054,-1.548839889,27.89721016,28.49740143,28.29361538,28.00254394,27.63607545,28.74152186,27.97625572,Jake Smolinski,2017,5408,-1.197193576,-0.647339166,-0.928845972,-0.92882427,-0.909719112,-0.896764868,-0.535747073,0.224501437,0.218610049,0.254,0.224473265,0.224868658,0.22447495,0.223141941,Jake Smolinski,2017,5408,-0.925955557,-0.8510774,-0.927411505,-0.956117215,-1.019865683,-0.542508181,-0.92882427,4.554826186,4.625112443,5.122897353,4.547615782,4.642664546,4.541371649,4.524240833,Jake Smolinski,2017,5408,-0.928845972,-0.909719112,-0.956117215,-0.896764868,-0.647339166,-0.8510774,-0.620848563,0.64400943,0.644546681,0.702904178,0.644009405,0.644,0.643942951,0.643834554,Jake Smolinski,2017,5408,-0.927411505,-0.848561019,-0.859076054,-0.829027003,-0.925955557,-0.694939947,-1.548839889,33.13187944,32.39184763,31.00748785,33.09020102,33.08881135,32.9664584,33.0168197,#N/A,#N/A,#N/A,#N/A,#N/A
191,Pablo Sandoval,2017,5409,0.146047525,0.01216555,0.475652272,0.541986925,0.076876089,0.469490686,0.29701926,57.00015444,56.23795742,55.35953875,57.02745431,56.68810804,57.20388404,56.99708693,Pablo Sandoval,2017,5409,-0.261737509,-0.234592212,-0.210286256,-0.211719715,-0.166529429,-0.239804928,0.578728305,0.256958436,0.256383054,0.254,0.256995292,0.257099644,0.256992858,0.256882736,Pablo Sandoval,2017,5409,0.230880278,-0.27296011,0.146047525,-0.173124242,0.076876089,-0.305628186,-0.211719715,12.9220497,12.61097776,12.44282643,12.91398052,12.77583022,12.9069821,12.91540155,Pablo Sandoval,2017,5409,-0.210286256,-0.166529429,-0.173124242,-0.239804928,-0.234592212,-0.27296011,0.01216555,0.711871324,0.711972632,0.754074608,0.711871327,0.711857116,0.711873998,0.71182035,Pablo Sandoval,2017,5409,0.146047525,0.475652272,0.469490686,0.541986925,0.230880278,0.45153324,0.29701926,58.92106441,58.40675826,57.13421965,58.90585515,58.70095645,58.87256785,58.90587738,27,9,32,0.22,0.632
