,Nameplayerid,Seasonplayerid,playeridplayerid,weightwRCplayerid,weightHRplayerid,weightPAplayerid,weightABplayerid,weightRplayerid,weightHplayerid,weight2Bplayerid,RBIsPredicted,linearSvrRBI,svrRBI,BayesRidgeRBI,HuberRegressorRBI,RidgeRBI,ARDRegressionRBI,Nameplayerid,Seasonplayerid,playeridplayerid,weightBABIP,weightOBPplayerid,weightwOBAplayerid,weightOPSplayerid,weightwRC+playerid,weightwRAAplayerid,weight1B,AVGPredicted,linearSvrAVG,svrAVG,BayesRidgeAVG,HuberRegressorAVG,RidgeAVG,ARDRegressionAVG,Nameplayerid,Seasonplayerid,playeridplayerid,weightRBIplayerid,weightISOplayerid,weightwRCplayerid,weightSLGplayerid,weightRplayerid,weightHRFB,weightOPSplayerid,HRsPredicted,linearSvrHR,SvrHR,BayesRidgeHR,HuberRegressorHR,RidgeHR,ARDRegressionHR,Nameplayerid,Seasonplayerid,playeridplayerid,weightwOBAplayerid,weightwRC+playerid,weightSLGplayerid,weightwRAAplayerid,weightOBPplayerid,weightISOplayerid,weightHRplayerid,opsPredicted,linearSvrOPS,svrOPS,BayesRidgeOPS,HuberRegressorOPS,RidgeOPS,ARDRegressionOPS,Name,Season,playerid,weightWRC,weightPAplayerid,weightHplayerid,weightABplayerid,weightRBIplayerid,weightG,weight2Bplayerid,runsPredicted,linearSVRRuns,svrRuns,BayesRidgeRuns,HuberRegressorRuns,RidgeRuns,ARDRegressionRuns,runs,hr,rbi,avg,ops
23,David Ross,2018,1551,-1.139974082,-0.447965445,-1.623054977,-1.758312342,-1.263794652,-1.627694708,-1.603543106,31.98120818,24.88425555,28.15702348,31.39637181,31.93372396,26.82645017,31.6139819,David Ross,2018,1551,-1.106677813,0.340649229,0.091619343,0.355232755,0.026070997,-0.179107491,-1.617916856,0.240921149,0.239967542,0.257,0.239632082,0.24030027,0.238510605,0.2303599,David Ross,2018,1551,-0.800439029,0.911407905,-1.139974082,0.31573751,-1.263794652,1.211715575,0.355232755,12.43182499,12.588508,10.43613562,12.46121633,12.48472867,12.50381447,12.51560947,David Ross,2018,1551,0.091619343,0.026070997,0.31573751,-0.179107491,0.340649229,0.911407905,-0.447965445,0.783828823,0.783554134,0.802353632,0.783828001,0.784,0.781776076,0.784306332,David Ross,2018,1551,-1.139974082,-1.623054977,-1.627694708,-1.758312342,-0.800439029,-1.833271706,-1.603543106,20.22167391,22.25073033,26.15358832,20.52058672,20.3805653,21.12345718,20.32191954,#N/A,#N/A,#N/A,#N/A,#N/A
24,Coco Crisp,2018,1572,-0.178633999,-0.148501019,0.301360133,0.29697641,-0.039718597,-0.089345932,0.625485539,51.23463615,52.57690322,52.31797215,51.39099908,51.08632666,52.63193751,51.31488095,Coco Crisp,2018,1572,-1.38294754,-0.677916125,-0.583672875,-0.542946264,-0.495425056,-0.736720769,-0.344546088,0.231272645,0.229415871,0.257,0.231215817,0.231102173,0.231167351,0.229649581,Coco Crisp,2018,1572,0.0858018,0.014450371,-0.178633999,-0.388680799,-0.039718597,-0.509740438,-0.542946264,15.26241445,14.89150566,14.4669771,15.25523303,15.07449657,15.24384485,15.28002098,Coco Crisp,2018,1572,-0.583672875,-0.495425056,-0.388680799,-0.736720769,-0.677916125,0.014450371,-0.148501019,0.69900109,0.698761576,0.76676734,0.69900102,0.699,0.698851337,0.69854214,Coco Crisp,2018,1572,-0.178633999,0.301360133,-0.089345932,0.29697641,0.0858018,0.070611504,0.625485539,54.85399021,53.82388732,53.18905123,54.86506567,54.7300537,54.8736168,54.8125216,#N/A,#N/A,#N/A,#N/A,#N/A
25,Omar Infante,2018,1609,-1.17557927,-1.24653725,0.018937438,0.252934509,-0.651756624,-0.231347357,0.200908654,28.67603054,32.62374691,37.92479029,29.04716309,28.2162746,31.96471424,28.89258282,Omar Infante,2018,1609,-1.300066622,-2.601872906,-2.285409262,-2.067761808,-2.300603701,-2.137554127,-0.138053531,0.215651597,0.21404807,0.257,0.215368696,0.215861036,0.215119585,0.215444851,Omar Infante,2018,1609,-0.33805251,-1.181493009,-1.17557927,-1.524375622,-0.651756624,-1.761708448,-2.067761808,6.413368553,5.986139406,4.726278877,6.406403687,6.230562843,6.396115089,6.394573854,Omar Infante,2018,1609,-2.285409262,-2.300603701,-1.524375622,-2.137554127,-2.601872906,-1.181493009,-1.24653725,0.552045062,0.551872118,0.600935099,0.552044834,0.552,0.551438841,0.550247442,Omar Infante,2018,1609,-1.17557927,0.018937438,-0.231347357,0.252934509,-0.33805251,0.139843621,0.200908654,36.03987447,35.46772959,43.7891537,36.01733055,35.80856658,36.00846943,36.05195363,#N/A,#N/A,#N/A,#N/A,#N/A
26,Shane Victorino,2018,1677,-1.460420776,-1.346358726,-1.629622946,-1.670228538,-1.467807328,-1.556693996,-1.815831549,12.70069152,11.34571543,21.80319955,12.60625941,12.53129515,11.88037689,12.66182576,Shane Victorino,2018,1677,-0.830408086,-0.508155233,-1.394023535,-1.556008646,-1.337841757,-0.743520931,-1.204931742,0.215175529,0.218782176,0.257,0.215285822,0.215961664,0.21539546,0.216598427,Shane Victorino,2018,1677,-1.763744278,-1.814639503,-1.460420776,-1.898148602,-1.467807328,-1.699110047,-1.556008646,-4.24194902,-3.982732487,1.157021617,-4.243785732,-4.11480211,-4.246848121,-4.230457508,Shane Victorino,2018,1677,-1.394023535,-1.337841757,-1.898148602,-0.743520931,-0.508155233,-1.814639503,-1.346358726,0.600008463,0.599114271,0.687765355,0.600008628,0.6,0.600495008,0.598427465,Shane Victorino,2018,1677,-1.460420776,-1.629622946,-1.556693996,-1.670228538,-1.763744278,-1.694807473,-1.815831549,19.95752973,19.72168136,26.57221948,20.01890884,19.83794862,20.12899864,19.87528898,#N/A,#N/A,#N/A,#N/A,#N/A
27,Chase Utley,2018,1679,-0.32817579,-0.467929741,-0.187296809,-0.214643682,-0.072360625,-0.387548925,0.084150011,39.10512593,41.34470336,42.2255296,39.31167664,39.13584785,40.96338695,39.25434649,Chase Utley,2018,1679,-0.855272361,-0.205414975,-0.324360663,-0.37062122,-0.274792111,-0.474234519,-0.475324707,0.238472434,0.238801904,0.257,0.238580209,0.238552058,0.23867513,0.237624362,Chase Utley,2018,1679,-0.496034571,-0.136801292,-0.32817579,-0.401619094,-0.072360625,-0.608332919,-0.37062122,11.1416932,11.00464669,10.54659577,11.14281461,11.04668398,11.14382002,11.1918831,Chase Utley,2018,1679,-0.324360663,-0.274792111,-0.401619094,-0.474234519,-0.205414975,-0.136801292,-0.467929741,0.714793459,0.714398768,0.771573379,0.714793515,0.7148,0.714961248,0.714437287,Chase Utley,2018,1679,-0.32817579,-0.187296809,-0.387548925,-0.214643682,-0.496034571,0.288692672,0.084150011,49.42415143,48.23307379,47.27881832,49.35918771,49.46246818,49.21712797,49.55647737,#N/A,#N/A,#N/A,#N/A,#N/A
28,Jose Reyes,2018,1736,-0.100302585,-0.238340347,0.131906516,0.144297817,0.376467262,0.014788447,0.0310779,45.83210894,46.90739886,48.34600648,45.93481133,45.81021663,46.77752758,45.93714037,Jose Reyes,2018,1736,-0.650832763,-0.230879109,-0.181198713,-0.142943282,-0.102297263,-0.415753126,-0.024482625,0.250202491,0.250334892,0.257,0.250051672,0.250036061,0.249919707,0.247879216,Jose Reyes,2018,1736,-0.210896217,-0.020724435,-0.100302585,-0.079599296,0.376467262,-0.7147502,-0.142943282,12.35195481,12.16902996,11.78686134,12.36317621,12.21550623,12.37944339,12.41927995,Jose Reyes,2018,1736,-0.181198713,-0.102297263,-0.079599296,-0.415753126,-0.230879109,-0.020724435,-0.238340347,0.736287773,0.735969998,0.783248174,0.73628766,0.7363,0.736005253,0.736177475,Jose Reyes,2018,1736,-0.100302585,0.131906516,0.014788447,0.144297817,-0.210896217,-0.116315211,0.0310779,56.1869865,54.82468832,52.91245278,56.139474,55.86804055,56.02945574,56.04275904,30,4,16,0.189,0.58
29,Justin Morneau,2018,1737,-1.17557927,-0.847251348,-1.537671371,-1.486720614,-1.590214933,-1.272691144,-0.754389337,27.38944654,26.05308609,25.49877601,27.37040936,27.32938307,27.19026881,27.33087896,Justin Morneau,2018,1737,0.495686604,-0.649622643,-0.313555988,-0.198296175,-0.214619489,-0.355911701,-1.273762594,0.251026793,0.252608459,0.257,0.25063187,0.25173763,0.250290926,0.250035235,Justin Morneau,2018,1737,-1.070164499,0.032037773,-1.17557927,0.071347484,-1.590214933,0.022345966,-0.198296175,7.005372657,7.221714479,6.476925884,6.991061595,7.158057269,6.970839781,6.914675697,Justin Morneau,2018,1737,-0.313555988,-0.214619489,0.071347484,-0.355911701,-0.649622643,0.032037773,-0.847251348,0.731946606,0.731598721,0.782711462,0.73194638,0.732,0.731375139,0.731899639,Justin Morneau,2018,1737,-1.17557927,-1.537671371,-1.272691144,-1.486720614,-1.070164499,-2.144816232,-0.754389337,22.85295527,22.81078583,27.2153133,22.84106549,22.69120314,22.8229387,22.62070423,#N/A,#N/A,#N/A,#N/A,#N/A
30,Jhonny Peralta,2018,1738,-0.032409504,-0.119047054,0.096089271,0.125335564,-0.109516482,0.145194437,0.025015393,53.9102956,52.12971071,51.87742854,53.84288615,53.70766767,53.30391036,53.85369267,Jhonny Peralta,2018,1738,0.007328749,-0.092692024,-0.115202033,-0.125244071,-0.056564548,-0.115624689,0.268205228,0.260446619,0.263046901,0.257,0.260442294,0.260659558,0.260439368,0.260384587,Jhonny Peralta,2018,1738,-0.06411555,-0.239312155,-0.032409504,-0.12538935,-0.109516482,-0.197862022,-0.125244071,13.01497121,12.84785531,12.95041435,13.00953537,12.93126723,13.00175279,12.98875357,Jhonny Peralta,2018,1738,-0.115202033,-0.056564548,-0.12538935,-0.115624689,-0.092692024,-0.239312155,-0.119047054,0.737997943,0.737553704,0.784286698,0.73799794,0.737998861,0.737994825,0.737872093,Jhonny Peralta,2018,1738,-0.032409504,0.096089271,0.145194437,0.125335564,-0.06411555,-0.03032682,0.025015393,55.41883465,55.02945475,53.36595324,55.44511675,55.16362168,55.50119442,55.38925881,#N/A,#N/A,#N/A,#N/A,#N/A
31,Miguel Cabrera,2018,1744,0.957171505,0.829749442,0.788703482,0.713906414,0.368306755,0.81236312,0.445040363,79.44989148,75.87828569,77.07708991,79.29569162,79.19222058,78.04528556,79.31420139,Miguel Cabrera,2018,1744,0.340975557,0.943300397,0.707485845,0.741658612,0.687969833,0.779715341,0.811812231,0.283453981,0.287947799,0.257,0.283090544,0.283322864,0.282774693,0.280786091,Miguel Cabrera,2018,1744,0.894978209,0.315194956,0.957171505,0.541438886,0.368306755,0.56225717,0.741658612,21.53816582,21.21472291,21.21683022,21.52351848,21.37937398,21.50184534,21.47823037,Miguel Cabrera,2018,1744,0.707485845,0.687969833,0.541438886,0.779715341,0.943300397,0.315194956,0.829749442,0.82095053,0.820450771,0.817096715,0.820950296,0.821,0.820355625,0.821612599,Miguel Cabrera,2018,1744,0.957171505,0.788703482,0.81236312,0.713906414,0.894978209,0.600237197,0.445040363,75.53664987,75.74835112,75.00095856,75.6561846,75.30777393,75.89257112,75.58466958,#N/A,#N/A,#N/A,#N/A,#N/A
32,David DeJesus,2018,1825,-1.068763705,-0.947072823,-0.887442375,-0.862793671,-1.141387046,-0.941354485,-1.285110443,25.20994813,26.16537068,24.29506363,25.35705144,24.81078418,26.50055028,25.30559625,David DeJesus,2018,1825,-0.996169922,-0.819383536,-1.204941714,-1.294910094,-1.016921109,-0.872724008,-0.619869497,0.222708138,0.223641412,0.257,0.222781404,0.223091382,0.222855806,0.223484576,David DeJesus,2018,1825,-0.877503449,-1.199080411,-1.068763705,-1.351865016,-1.141387046,-0.979228442,-1.294910094,3.794138365,3.761972362,4.003261424,3.789247423,3.796247668,3.781884343,3.772899332,David DeJesus,2018,1825,-1.204941714,-1.016921109,-1.351865016,-0.872724008,-0.819383536,-1.199080411,-0.947072823,0.627014228,0.626397078,0.701520026,0.627014303,0.627,0.627271909,0.625775349,David DeJesus,2018,1825,-1.068763705,-0.887442375,-0.941354485,-0.862793671,-0.877503449,-0.275549079,-1.285110443,30.77829814,30.80048155,31.05234045,30.80975835,30.7619999,30.88753504,30.9347795,#N/A,#N/A,#N/A,#N/A,#N/A
33,Clint Barmes,2018,1830,-1.3892104,-1.146715774,-1.498263553,-1.457359346,-1.263794652,-1.391025666,-0.754389337,19.5800909,18.59495618,21.47439036,19.51268739,19.63947142,19.00148049,19.53107449,Clint Barmes,2018,1830,-0.001598904,-1.272079249,-1.285976781,-1.221802499,-1.016921109,-0.736720769,-1.342593446,0.230055795,0.231668375,0.257,0.229602848,0.230954959,0.229223426,0.230573344,Clint Barmes,2018,1830,-1.416954389,-0.776982748,-1.3892104,-1.021219688,-1.263794652,-1.307870044,-1.221802499,2.206146818,2.298351289,2.835298226,2.19275417,2.273182609,2.172999362,2.184776644,Clint Barmes,2018,1830,-1.285976781,-1.016921109,-1.021219688,-0.736720769,-1.272079249,-0.776982748,-1.146715774,0.633952721,0.633394018,0.711674152,0.633952539,0.634,0.633580824,0.632927158,Clint Barmes,2018,1830,-1.3892104,-1.498263553,-1.391025666,-1.457359346,-1.416954389,-0.760173897,-0.754389337,20.15858558,20.0917293,24.61515582,20.11425751,20.39400747,20.04201896,20.38890901,#N/A,#N/A,#N/A,#N/A,#N/A
34,Jonny Gomes,2018,1845,-1.139974082,-0.747429872,-1.248680706,-1.32523364,-1.059781976,-1.391025666,-1.285110443,25.81104436,23.81835695,23.50331091,25.65282839,25.69422071,24.43528764,25.72643948,Jonny Gomes,2018,1845,-0.250241659,-0.366687823,-0.772754695,-0.939816063,-0.65588538,-0.539516073,-1.273762594,0.228887723,0.231713999,0.257,0.229194873,0.229766314,0.229471439,0.231072309,Jonny Gomes,2018,1845,-1.031632289,-0.565933916,-1.139974082,-1.107474991,-1.059781976,-0.290646036,-0.939816063,6.306262343,6.306747851,6.33261045,6.316046823,6.295554216,6.329538649,6.365289581,Jonny Gomes,2018,1845,-0.772754695,-0.65588538,-1.107474991,-0.539516073,-0.366687823,-0.565933916,-0.747429872,0.660003956,0.659416188,0.737653933,0.660004254,0.66,0.660848771,0.659062552,Jonny Gomes,2018,1845,-1.139974082,-1.248680706,-1.391025666,-1.32523364,-1.031632289,-0.864022072,-1.285110443,26.03218537,26.3882067,24.55814117,26.13501243,26.17734905,26.3386692,26.18891604,#N/A,#N/A,#N/A,#N/A,#N/A
35,Rickie Weeks Jr.,2018,1849,-1.068763705,-0.547786921,-1.623054977,-1.655547904,-1.059781976,-1.509360187,-1.285110443,24.2242542,24.32925905,26.42669999,24.2687909,24.29773203,24.6277207,24.27372159,Rickie Weeks Jr.,2018,1849,-0.388376522,0.029420926,0.334724541,0.28212516,0.066186078,-0.077105062,-1.549086003,0.238006021,0.238666783,0.257,0.238605082,0.238806433,0.23911741,0.24028926,Rickie Weeks Jr.,2018,1849,-0.993100079,0.805883489,-1.068763705,0.373241045,-1.059781976,1.008270774,0.28212516,11.68286218,11.8415131,9.909756642,11.70023733,11.74855101,11.72570173,11.73292903,Rickie Weeks Jr.,2018,1849,0.334724541,0.066186078,0.373241045,-0.077105062,0.029420926,0.805883489,-0.547786921,0.776987257,0.776749039,0.803175596,0.776987573,0.777,0.77774521,0.777281055,Rickie Weeks Jr.,2018,1849,-1.068763705,-1.623054977,-1.509360187,-1.655547904,-0.993100079,-0.414013313,-1.285110443,23.46947722,23.60533638,26.67184517,23.38735126,23.82547605,23.24126188,23.80633263,#N/A,#N/A,#N/A,#N/A,#N/A
36,Joe Mauer,2018,1857,0.861037497,-0.597697659,0.955529912,0.857776627,0.56007867,1.03246533,1.113748956,58.13893379,57.67852784,59.87951653,58.16966149,58.22814378,58.42449765,58.1435526,Joe Mauer,2018,1857,0.788532515,1.33375045,0.43196662,0.292569102,0.391118234,0.381905868,1.352134421,0.290583682,0.29869539,0.257,0.290486885,0.290396588,0.290401247,0.287597867,Joe Mauer,2018,1857,0.428738468,-0.845573618,0.861037497,-0.275111316,0.56007867,-0.589553399,0.292569102,12.82351836,12.67532809,10.14928428,12.82556277,12.70960774,12.82853222,12.81880893,Joe Mauer,2018,1857,0.43196662,0.391118234,-0.275111316,0.381905868,1.33375045,-0.845573618,-0.597697659,0.777954574,0.777123809,0.795750356,0.777954459,0.778,0.777653726,0.778075988,Joe Mauer,2018,1857,0.861037497,0.955529912,1.03246533,0.857776627,0.428738468,0.71447019,1.113748956,74.45569027,75.97437221,76.1344489,74.81174796,74.41555772,75.52490416,74.74141083,64,6,48,0.282,0.729
37,Matt Holliday,2018,1873,-0.178633999,0.330642064,-0.265455648,-0.324748437,-0.33349685,-0.486949923,-0.287354763,53.84397444,52.91242968,53.01702471,53.84276724,53.65241313,53.82416328,53.83086584,Matt Holliday,2018,1873,-0.797255718,-0.010189949,0.134838044,0.144265125,0.170485288,-0.094105467,-0.668051094,0.243514319,0.242921499,0.257,0.243531369,0.243577766,0.243546295,0.24232013,Matt Holliday,2018,1873,0.297728954,0.580764736,-0.178633999,0.207918381,-0.33349685,0.779786612,0.144265125,18.49280757,18.21835876,18.97210458,18.5013514,18.35119022,18.51338695,18.51324488,Matt Holliday,2018,1873,0.134838044,0.170485288,0.207918381,-0.094105467,-0.010189949,0.580764736,0.330642064,0.764087648,0.763849536,0.801326091,0.764087665,0.7641,0.764152692,0.764246035,Matt Holliday,2018,1873,-0.178633999,-0.265455648,-0.486949923,-0.324748437,0.297728954,-0.576708787,-0.287354763,48.47961211,48.4243758,47.0758903,48.54223902,48.36761468,48.6620558,48.40158663,#N/A,#N/A,#N/A,#N/A,#N/A
38,Jose Bautista,2018,1887,0.643845849,0.989463803,1.190006428,0.938520114,1.282283543,0.187556848,0.551184584,72.78560884,71.01667327,74.22866168,72.58713301,72.68545607,71.11192421,72.71197176,Jose Bautista,2018,1887,-1.61501411,0.179376381,-0.005622737,-0.095945543,-0.00200956,-0.298790341,-0.193118213,0.234439566,0.2332684,0.257,0.234745344,0.234119993,0.235010459,0.23315466,Jose Bautista,2018,1887,0.70617038,0.471722839,0.643845849,-0.219045369,1.282283543,0.189796687,-0.095945543,22.82356563,22.17860074,23.35162742,22.8402118,22.43461079,22.86292406,22.97117251,Jose Bautista,2018,1887,-0.005622737,-0.00200956,-0.219045369,-0.298790341,0.179376381,0.471722839,0.989463803,0.741138226,0.740932788,0.798335171,0.741138419,0.7411,0.741668103,0.740962204,Jose Bautista,2018,1887,0.643845849,1.190006428,0.187556848,0.938520114,0.70617038,0.842549606,0.551184584,76.91591734,75.26448885,71.86265159,77.05021739,76.8024607,77.25154226,76.88069035,52,13,48,0.203,0.727
39,Adam LaRoche,2018,1904,-0.499080694,-0.248322494,0.209408558,0.172191022,-0.570151554,-0.420682591,-0.011379788,46.57778219,48.46375811,47.86854143,46.80246041,46.08181072,48.56018895,46.68879485,Adam LaRoche,2018,1904,-0.913289004,-0.932557464,-1.069883271,-1.211358557,-0.936690947,-1.05632838,-0.447792366,0.224790691,0.225229577,0.257,0.225304466,0.225259074,0.225755691,0.22742791,Adam LaRoche,2018,1904,-0.33805251,-0.565933916,-0.499080694,-1.208106178,-0.570151554,-0.368894037,-1.211358557,12.65134618,12.27508403,11.14557003,12.62811618,12.49465608,12.59280177,12.63329569,Adam LaRoche,2018,1904,-1.069883271,-0.936690947,-1.208106178,-1.05632838,-0.932557464,-0.565933916,-0.248322494,0.633074407,0.632721437,0.72090282,0.633074822,0.633,0.634194462,0.631859946,Adam LaRoche,2018,1904,-0.499080694,0.209408558,-0.420682591,0.172191022,-0.33805251,0.243691796,-0.011379788,51.18273735,49.28116065,48.68968474,51.14695811,51.03232593,51.04467953,51.12849124,#N/A,#N/A,#N/A,#N/A,#N/A
40,Andres Blanco,2018,1907,-0.513079546,-0.538297251,-0.855609532,-0.854596752,-0.635869186,-0.692613974,-0.166044205,36.16584911,36.57176653,35.77230335,36.26020533,36.29672236,37.00146612,36.21599421,Andres Blanco,2018,1907,0.264259595,0.204389537,0.322387324,0.263270575,0.352609278,0.07205978,-0.764257556,0.257006905,0.259219207,0.257,0.257199892,0.257550561,0.257367301,0.257510384,Andres Blanco,2018,1907,-0.688337351,0.172233067,-0.513079546,0.254133983,-0.635869186,-0.240115942,0.263270575,9.446197788,9.595418632,9.077044613,9.449914544,9.504018217,9.455544596,9.450242892,Andres Blanco,2018,1907,0.322387324,0.352609278,0.254133983,0.07205978,0.204389537,0.172233067,-0.538297251,0.774879604,0.77445573,0.799804848,0.77487974,0.774898861,0.775222401,0.775127875,Andres Blanco,2018,1907,-0.513079546,-0.855609532,-0.692613974,-0.854596752,-0.688337351,-0.456104338,-0.166044205,39.39840262,39.03885356,38.03785644,39.33516817,39.4944605,39.21421488,39.5251037,#N/A,#N/A,#N/A,#N/A,#N/A
41,Adrian Gonzalez,2018,1908,-0.363780978,-0.447965445,-0.306833857,-0.289514916,-0.745602455,-0.210047143,0.17967981,49.75886459,45.90470543,44.44816712,49.5271511,49.60712754,47.68694262,49.55377337,Adrian Gonzalez,2018,1908,-0.172886135,-0.397810653,-0.59447755,-0.486548977,-0.511471089,-0.346391474,-0.134611988,0.25235054,0.254797969,0.257,0.251748137,0.25245127,0.251229165,0.249439087,Adrian Gonzalez,2018,1908,0.04726959,-0.560657696,-0.363780978,-0.46774816,-0.745602455,-0.653716759,-0.486548977,10.52405588,10.37580501,9.890482604,10.51712217,10.46865375,10.50692492,10.46877874,Adrian Gonzalez,2018,1908,-0.59447755,-0.511471089,-0.46774816,-0.346391474,-0.397810653,-0.560657696,-0.447965445,0.703352993,0.702837711,0.759906216,0.703352637,0.7034,0.702468622,0.702944036,Adrian Gonzalez,2018,1908,-0.363780978,-0.306833857,-0.210047143,-0.289514916,0.04726959,-0.517861488,0.17967981,42.86498147,44.61654086,46.09161995,43.11033924,42.89310737,43.62984685,43.03066462,#N/A,#N/A,#N/A,#N/A,#N/A
42,Desmond Jennings,2018,1965,-1.353605211,-0.747429872,-1.491695583,-1.508741565,-1.345399722,-1.5803609,-1.497398885,21.62635286,21.60573277,23.96702615,21.66292134,21.42149254,21.95297805,21.65830945,Desmond Jennings,2018,1965,-1.631590294,-1.272079249,-1.204941714,-1.242690384,-1.097151271,-0.770721579,-1.514670577,0.202418,0.200400191,0.257,0.202694018,0.203161556,0.202944932,0.205723113,Desmond Jennings,2018,1965,-1.262825549,-0.266948071,-1.353605211,-1.064347339,-1.345399722,0.131893167,-1.242690384,8.701629521,8.593863522,7.141915078,8.681634122,8.693096131,8.651562465,8.682297955,Desmond Jennings,2018,1965,-1.204941714,-1.097151271,-1.064347339,-0.770721579,-1.272079249,-0.266948071,-0.747429872,0.630998189,0.63057282,0.718255012,0.630998425,0.631,0.63168964,0.629894232,Desmond Jennings,2018,1965,-1.353605211,-1.491695583,-1.5803609,-1.508741565,-1.262825549,-1.902503823,-1.497398885,22.66806677,21.63492465,24.57479366,22.61740317,22.44849883,22.49740227,22.38644284,#N/A,#N/A,#N/A,#N/A,#N/A
43,Alex Rios,2018,2090,-0.7839222,-1.046894299,-0.270053227,-0.150782925,-0.610954089,-0.207680453,0.094764433,36.04245912,34.81759442,35.98004105,35.98275506,35.85802016,35.52064461,35.98091473,Alex Rios,2018,2090,-0.222614686,-1.102318357,-1.177930026,-1.148694905,-1.137266352,-1.035927894,0.0340236,0.242423074,0.244774097,0.257,0.242371267,0.242830925,0.242327093,0.242908975,Alex Rios,2018,2090,-0.800439029,-1.163905606,-0.7839222,-1.021219688,-0.610954089,-1.464366046,-1.148694905,4.021382049,3.961749083,3.327433254,4.010917537,4.00418022,3.995968298,3.983426987,Alex Rios,2018,2090,-1.177930026,-1.137266352,-1.021219688,-1.035927894,-1.102318357,-1.163905606,-1.046894299,0.640025069,0.639543983,0.704163476,0.640025023,0.64,0.639895787,0.638964892,Alex Rios,2018,2090,-0.7839222,-0.270053227,-0.207680453,-0.150782925,-0.800439029,-0.517861488,0.094764433,40.94156107,40.47687514,44.45026272,40.97058581,40.6838571,41.03947114,40.88211842,#N/A,#N/A,#N/A,#N/A,#N/A
44,David Peralta,2018,2136,0.907324242,0.041159785,0.702006283,0.73812946,0.845696416,1.046665473,0.890846092,62.12538115,63.74804427,66.82191809,62.35973558,62.26783404,64.19469665,62.28487615,David Peralta,2018,2136,1.144920463,0.898030826,0.831739613,0.784478774,0.543555542,0.779035325,1.118109523,0.29374894,0.301003193,0.257,0.29408244,0.294259748,0.294362477,0.295762799,David Peralta,2018,2136,0.405619142,0.049625176,0.907324242,0.623381424,0.845696416,0.186666767,0.784478774,17.41500324,17.23286097,16.9965702,17.41199261,17.29676212,17.40833522,17.38809847,David Peralta,2018,2136,0.831739613,0.543555542,0.623381424,0.779035325,0.898030826,0.049625176,0.041159785,0.825086892,0.824528528,0.814249161,0.825086993,0.8251,0.825251098,0.825765096,David Peralta,2018,2136,0.907324242,0.702006283,1.046665473,0.73812946,0.405619142,0.787163913,0.890846092,75.55428995,74.87187985,74.62066334,75.49747996,75.28219746,75.39025207,75.60551733,75,30,87,0.293,0.868
